,coordinates,filename,languages,last_modified,page_number,parent_id,category,id,title_name,text
108,"{'points': ((56.6929, 653.3154999999999), (56.6929, 723.3155), (289.4899, 723.3155), (289.4899, 653.3154999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,5b11037a04404195c2a50cc35bc037b3,NarrativeText,c381e211f3d7e80e82e49df4788ed81f,The results,"‘Our Future, Our Lambeth’ is a product of these conversations. It has been shaped by our residents, local organisations and partners and is a result of your time, expertise, and passion – and it represents the beginning of our journey to Lambeth 2030 together."
109,"{'points': ((306.1417, 281.27549999999997), (306.1417, 375.27549999999997), (540.8017, 375.27549999999997), (540.8017, 281.27549999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,5b11037a04404195c2a50cc35bc037b3,NarrativeText,a98ce3ad99812fe1b450dc30267a12f7,The results,"We know that the people of Lambeth are proud of its rich history and legacy of activism, and that our ability to be different and lead the way must be celebrated and not forgotten. Underpinning this is the pride in the diverse cultural offer that the people of Lambeth bring to one another, making it a place where people feel welcome, and our renowned institutions, venues and green spaces feel like home."
110,"{'points': ((306.1417, 389.27549999999997), (306.1417, 459.27549999999997), (540.6316999999999, 459.27549999999997), (540.6316999999999, 389.27549999999997)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,5b11037a04404195c2a50cc35bc037b3,NarrativeText,612e9cabfe13286e7ee6fd0393b8a9ee,The results,"Across Lambeth’s communities this pride and spirit has culminated in people coming together in inspiring, resilient partnerships, and there continues to be a strong and determined willingness to stand up to the challenges facing us in the here and now to improve and fulfil the lives of others throughout the borough."
111,"{'points': ((306.1417, 473.3155), (306.1417, 531.3154999999999), (515.3717000000003, 531.3154999999999), (515.3717000000003, 473.3155)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,5b11037a04404195c2a50cc35bc037b3,NarrativeText,422b3b94862e7a6abaa7e2a4681cb3da,The results,"It is this connectedness to one another, our neighbours, our spaces and the borough that people have told us they want to be nurtured and grown as we look forwards to the future of Lambeth."
112,"{'points': ((306.1417, 545.2755), (306.1417, 687.2755), (541.0906999999997, 687.2755), (541.0906999999997, 545.2755)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,5b11037a04404195c2a50cc35bc037b3,NarrativeText,36b7e4cb214c2ef1f661b32456e1d4a1,The results,"As well as retaining this uniqueness and enabling people to have a stronger stake in their borough and its future, it is widely understood that the stark pressures of inequality and injustice and their distinct impacts are felt differently across our communities, with some feeling like they no longer have a place in Lambeth. These challenges, compounded by central government funding cuts to local services despite a rise in demand and need, mean that we need to be bold and innovative to create a borough that works for everyone, and that we need to do this through working together, listening to those who know best."
113,"{'points': ((661.181, 313.1653), (661.181, 375.2213), (804.2881, 375.2213), (804.2881, 313.1653)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,d080b49c0c3cb34fbf8eb1c6873e1864,Title,edd13c42d34616cbf0887537835be90d,,4 roundtable events with over 50 Lambeth organisations and councillors
114,"{'points': ((722.5511, 448.373), (722.5511, 510.31699999999995), (871.5811000000001, 510.31699999999995), (871.5811000000001, 448.373)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,edd13c42d34616cbf0887537835be90d,NarrativeText,534b92ed4410d8b5c1e3250faab10648,4 roundtable events with over 50 Lambeth organisations and councillors,"9 workshops open to people who live, work and visit Lambeth - attended by over"
115,"{'points': ((731.889, 512.317), (731.889, 526.317), (801.917, 526.317), (801.917, 512.317)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,d080b49c0c3cb34fbf8eb1c6873e1864,Title,fc9f23cc12f2eb230c9908898cd9fa36,,150 people
116,"{'points': ((959.244, 327.3478), (959.244, 373.4038), (1106.2133000000001, 373.4038), (1106.2133000000001, 327.3478)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,d080b49c0c3cb34fbf8eb1c6873e1864,Title,c32aa38f68c4bd57435140eddaa73ac5,,Borough Plan Design Week with over 200 Lambeth Council staff
117,"{'points': ((935.0787, 462.9851), (935.0787, 556.9291), (1092.9427, 556.9291), (1092.9427, 462.9851)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,c32aa38f68c4bd57435140eddaa73ac5,NarrativeText,7d6bd3a9017009888eaeb8f29470aa1f,Borough Plan Design Week with over 200 Lambeth Council staff,7 focussed workshops with local Lambeth organisations and their services-users - attended by over 80 people
118,"{'points': ((877.0394, 697.0796), (877.0394, 775.0236), (1039.6214, 775.0236), (1039.6214, 697.0796)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,8,c32aa38f68c4bd57435140eddaa73ac5,NarrativeText,5b63d1651f69d9190d8e6a84c3e0d9b9,Borough Plan Design Week with over 200 Lambeth Council staff,"2 weeks of market research across public spaces in Lambeth, In community spaces complet- asking people their vision ing the Lambeth 2030 survey for Lambeth in 2030"
119,"{'points': ((651.9684, 185.24689999999998), (651.9684, 219.24689999999998), (1056.939, 219.24689999999998), (1056.939, 185.24689999999998)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,e4d0ee24451a6b41cab62175bc88fbad,Title,22178f67d8bd4ff68b9d791a395b78fb,,"Our Future, Our Lambeth"
120,"{'points': ((651.9684, 266.6309), (651.9684, 288.6309), (871.7263999999999, 288.6309), (871.7263999999999, 266.6309)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,e4d0ee24451a6b41cab62175bc88fbad,Title,1294961463a517bf74ee1f319dc880d7,,Our Vision Statement
121,"{'points': ((651.9684, 303.9321), (651.9684, 421.9321), (1133.2667999999999, 421.9321), (1133.2667999999999, 303.9321)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,1294961463a517bf74ee1f319dc880d7,NarrativeText,7c7cf1754b0983e21d9b69c392028f15,Our Vision Statement,"Lambeth – a borough with social and climate justice at its heart. By harnessing the power and pride of our people and partnerships, we will proactively tackle inequalities so that children and young people can have the best start in life and so everyone can feel safe and thrive in a place of opportunity."
122,"{'points': ((56.6927, 467.90989999999994), (56.6927, 485.90989999999994), (143.6867, 485.90989999999994), (143.6867, 467.90989999999994)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,e4d0ee24451a6b41cab62175bc88fbad,Title,41e1762402642666e8999cf2deed62a2,,The vision
123,"{'points': ((56.6927, 498.12589999999994), (56.6927, 544.1259), (284.1516999999999, 544.1259), (284.1516999999999, 498.12589999999994)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,41e1762402642666e8999cf2deed62a2,NarrativeText,178b87a301fbc8f2b0642232ee4dd316,The vision,"Through listening and building on what we already know, we’ve created a vision for the future of Lambeth that’s rooted in what people want. This is a vision that belongs to everyone."
124,"{'points': ((56.6927, 558.1259), (56.6927, 604.1259), (283.21169999999995, 604.1259), (283.21169999999995, 558.1259)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,41e1762402642666e8999cf2deed62a2,NarrativeText,1732703329ffb7968ac3684915a06799,The vision,"Achieving this future vision of Lambeth comes down to all of us. We are all connected, and we all have a stake in Lambeth to make it the best place to live, work and visit in the UK."
125,"{'points': ((56.6927, 618.1259), (56.6927, 688.1259), (291.5706999999999, 688.1259), (291.5706999999999, 618.1259)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,41e1762402642666e8999cf2deed62a2,NarrativeText,3d63d118d4df5967ff4a47e4639a7449,The vision,"From our conversations we know people agree with a group of core priorities and ambitions for the future of Lambeth. They are ready to come together and bring this vision to life, and there is also strong support in the shift towards taking a longer-term view, so that we are ready for the unforeseen challenges of the future."
126,"{'points': ((306.1415, 467.90989999999994), (306.1415, 505.90989999999994), (469.07750000000004, 505.90989999999994), (469.07750000000004, 467.90989999999994)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,e4d0ee24451a6b41cab62175bc88fbad,Title,6dd2bf18c9e5bcc95fafe5113d53bf67,,Our Commitments for Lambeth
127,"{'points': ((306.1415, 518.1259), (306.1415, 576.1259), (536.1814999999999, 576.1259), (536.1814999999999, 518.1259)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,6dd2bf18c9e5bcc95fafe5113d53bf67,NarrativeText,09fd6c6d0d1a4f72123b00821627d358,Our Commitments for Lambeth,To deliver this vision requires individual and collective commitment and action. This means the Council and Lambeth’s communities and organisations coming together and standing as one to transform the ways we work.
128,"{'points': ((306.1415, 590.1259), (306.1415, 696.1259), (538.2314999999999, 696.1259), (538.2314999999999, 590.1259)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,6dd2bf18c9e5bcc95fafe5113d53bf67,NarrativeText,e5b8a3c2f7319ed2d6e40b13628f3666,Our Commitments for Lambeth,"By listening to our communities, understanding their experiences, and aligning our priorities with theirs, we can build confidence between Lambeth’s institutions, businesses, community groups and organisations, and residents, and we can ensure that the changes we make, and the partnerships we form, are all contributing to improving the lives of those who live, work, learn and visit our borough. -"
129,"{'points': ((651.9684, 441.60139999999996), (651.9684, 479.60139999999996), (814.9044, 479.60139999999996), (814.9044, 441.60139999999996)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,e4d0ee24451a6b41cab62175bc88fbad,Title,b7630bf5483ae7de3e4c255bba67dad3,,Our Commitments for Lambeth
130,"{'points': ((651.9684, 491.8574), (651.9684, 540.652), (875.915, 540.652), (875.915, 491.8574)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,b7630bf5483ae7de3e4c255bba67dad3,ListItem,1004efbb64d0107eaee9d14bb648da67,Our Commitments for Lambeth,1. We get the basics right and deliver great public services that fit what people need - We will take a one borough approach to deliver our services consistently and well
131,"{'points': ((651.9684, 554.0306), (651.9684, 576.0306), (879.047, 576.0306), (879.047, 554.0306)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,b7630bf5483ae7de3e4c255bba67dad3,ListItem,5347e793e9bbbf00f9dc2cf996b3dc26,Our Commitments for Lambeth,2. People have a say and stake in the decisions that matter
132,"{'points': ((651.9684, 554.0306), (651.9684, 576.0306), (879.047, 576.0306), (879.047, 554.0306)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,b7630bf5483ae7de3e4c255bba67dad3,ListItem,00f854932994a7aac90c5bb1ca7f76c3,Our Commitments for Lambeth,2. People have a say and stake in the decisions that matter
133,"{'points': ((656.2204, 580.8253), (656.2204, 602.8253), (866.8770000000001, 602.8253), (866.8770000000001, 580.8253)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,b7630bf5483ae7de3e4c255bba67dad3,ListItem,38c01b1dd61f9a649e766a067db21ae7,Our Commitments for Lambeth,We will be a listening and open borough that recognises and values our community voices
134,"{'points': ((651.9684, 616.2039), (651.9684, 638.2039), (875.894, 638.2039), (875.894, 616.2039)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,b7630bf5483ae7de3e4c255bba67dad3,ListItem,6d75e99c18534091fcd72f5c8078a67f,Our Commitments for Lambeth,"3. We work together in partnership, to harness what makes Lambeth special"
135,"{'points': ((656.2204, 642.9984999999999), (656.2204, 664.9984999999999), (884.0328999999999, 664.9984999999999), (884.0328999999999, 642.9984999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,b7630bf5483ae7de3e4c255bba67dad3,ListItem,badf051f232860031164fe4bb2a7cf84,Our Commitments for Lambeth,We will collaborate with our people and partners to innovate and implement together
136,"{'points': ((651.9684, 678.3770999999999), (651.9684, 700.3770999999999), (882.5638, 700.3770999999999), (882.5638, 678.3770999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,b7630bf5483ae7de3e4c255bba67dad3,ListItem,3d859a5a8e6183d4a914cad6c620dd8e,Our Commitments for Lambeth,"4. We are accessible, transparent and we stand up to challenges"
137,"{'points': ((901.4172, 441.60139999999996), (901.4172, 459.60139999999996), (1069.7351999999998, 459.60139999999996), (1069.7351999999998, 441.60139999999996)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,e4d0ee24451a6b41cab62175bc88fbad,Title,fc0e3b82e9e1d5c6ac8b771a04a1cd90,,Our 2030 Ambitions
138,"{'points': ((901.4172, 471.81739999999996), (901.4172, 493.81739999999996), (1089.2351999999998, 493.81739999999996), (1089.2351999999998, 471.81739999999996)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,e4d0ee24451a6b41cab62175bc88fbad,Title,8ad7b99318b61416c76120ef53cea553,,The Golden Thread - A Borough of Equity and Justice
139,"{'points': ((901.4172, 507.81739999999996), (901.4172, 529.8173999999999), (1070.7735, 529.8173999999999), (1070.7735, 507.81739999999996)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,8ad7b99318b61416c76120ef53cea553,ListItem,185e97b9c6227d448c1f5d1b6eef1cbe,The Golden Thread - A Borough of Equity and Justice,1. Making Lambeth Neighbourhoods Fit for the Future
140,"{'points': ((901.4172, 543.156), (901.4172, 553.1959999999999), (1074.1135, 553.1959999999999), (1074.1135, 543.156)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,8ad7b99318b61416c76120ef53cea553,ListItem,f988d4206948852167ca88192d403344,The Golden Thread - A Borough of Equity and Justice,2. Making Lambeth One of the Safest
141,"{'points': ((901.4172, 578.4946), (901.4172, 600.4946), (1081.6733, 600.4946), (1081.6733, 578.4946)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,8ad7b99318b61416c76120ef53cea553,ListItem,1282871864bc35c1d3aacc9ab94ab754,The Golden Thread - A Borough of Equity and Justice,3. Making Lambeth A Place We Can All Call Home
142,"{'points': ((656.2204, 705.1717), (656.2204, 739.1717), (882.1949999999999, 739.1717), (882.1949999999999, 705.1717)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,9,8ad7b99318b61416c76120ef53cea553,ListItem,1437d750d820437974717fcd32efdb8d,The Golden Thread - A Borough of Equity and Justice,"We will focus on what our residents want and be honest about what we can and can’t do, whilst being courageous to take bold action"
143,"{'points': ((649.1338, 60.99069999999995), (649.1338, 162.7806999999999), (825.5737999999999, 162.7806999999999), (825.5737999999999, 60.99069999999995)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,acc6b20e4815b3142583703efeebbb6f,Title,fface9a9a230d37dfa46a79c22da6d9b,,1 Making Lambeth Neighbourhoods Fit for the Future
144,"{'points': ((56.6929, 208.16829999999993), (56.6929, 240.16829999999993), (196.5969, 240.16829999999993), (196.5969, 208.16829999999993)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,acc6b20e4815b3142583703efeebbb6f,Title,072169a315b804ab16f1e5cf24534b83,,ambitions
145,"{'points': ((56.6929, 267.9954), (56.6929, 417.99539999999996), (541.1809000000002, 417.99539999999996), (541.1809000000002, 267.9954)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,072169a315b804ab16f1e5cf24534b83,NarrativeText,ba2edbdf1c9201e17cb47dd00838954c,ambitions,"This is a significant moment in time for us all. As we continue to adapt to the post-covid landscape, we face the harsh realities of the cost-of-living crisis within the context of sustained uncertainty of the future of public sector finance. London’s housing crisis continues to threaten our diverse communities and we know that the very real challenges and impacts of the climate emergency are rapidly changing how we live."
146,"{'points': ((946.2992, 310.9119999999999), (946.2992, 436.702), (1128.8533, 436.702), (1128.8533, 310.9119999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,acc6b20e4815b3142583703efeebbb6f,Title,0a4b8f9ef2aff1a3f1ec5d98f0c1047f,,2 Making Lambeth One of The Safest Boroughs in London
147,"{'points': ((56.6929, 440.9606), (56.6929, 522.9606), (289.73089999999985, 522.9606), (289.73089999999985, 440.9606)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,0a4b8f9ef2aff1a3f1ec5d98f0c1047f,NarrativeText,da66d836a4ef98f052ac64bd80511212,2 Making Lambeth One of The Safest Boroughs in London,"As we look towards the future – one that allows each of us to thrive – we must take a focussed approach and positive action to build a stronger borough that delivers for everyone. We have identified three ambitions for Lambeth, around which we will harness the great energy and spirit of our residents and partners."
148,"{'points': ((56.6929, 536.9606), (56.6929, 594.9606), (289.3418999999999, 594.9606), (289.3418999999999, 536.9606)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,0a4b8f9ef2aff1a3f1ec5d98f0c1047f,NarrativeText,fd67cfeafe8347b1ea31b9e687627df6,2 Making Lambeth One of The Safest Boroughs in London,"Inequality is at the heart of the challenges we face, and we are determined to tackle these head-on. To support us to do exactly that, we have developed the Lambeth Golden Thread – Equity and Justice – to run through the centre of all our ambitions for the future."
149,"{'points': ((56.6929, 608.9606), (56.6929, 654.9606), (289.7118999999999, 654.9606), (289.7118999999999, 608.9606)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,0a4b8f9ef2aff1a3f1ec5d98f0c1047f,NarrativeText,ec10d615be5e09fef66cfe62c4b8f7f6,2 Making Lambeth One of The Safest Boroughs in London,"Our ambitions are bold – and they are intentionally tied together by a relentless commitment to tackle inequality at the root cause, focusing on what matters most to our residents."
150,"{'points': ((306.1417, 440.9606), (306.1417, 498.9606), (518.6206999999999, 498.9606), (518.6206999999999, 440.9606)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,0a4b8f9ef2aff1a3f1ec5d98f0c1047f,NarrativeText,144bc3aed75f4ab2c0b37639a4822a81,2 Making Lambeth One of The Safest Boroughs in London,"We cannot do this alone. Lambeth belongs to all of us, and we all have a role to play in solving the persistent, deep-rooted challenges we face to improve the quality of life of everyone who calls Lambeth home."
151,"{'points': ((306.1417, 512.9606), (306.1417, 546.9606), (528.6206999999999, 546.9606), (528.6206999999999, 512.9606)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,0a4b8f9ef2aff1a3f1ec5d98f0c1047f,NarrativeText,6d98ef93beacb0aa68096645d5df12f1,2 Making Lambeth One of The Safest Boroughs in London,"It is going to take unrelenting, radical effort to make the impact required to make Lambeth the place we want it to be."
152,"{'points': ((306.1417, 564.6726), (306.1417, 670.6726), (530.8695, 670.6726), (530.8695, 564.6726)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,0a4b8f9ef2aff1a3f1ec5d98f0c1047f,NarrativeText,cf8f4bb8ad1c58b94505e19fb875dd25,2 Making Lambeth One of The Safest Boroughs in London,This plan is not just a blueprint for the future – it is a collective call to action owned by all of us who play a role in Lambeth.
153,"{'points': ((649.1338, 600.2821), (649.1338, 702.0721), (825.5737999999999, 702.0721), (825.5737999999999, 600.2821)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,10,acc6b20e4815b3142583703efeebbb6f,Title,7ceb1632cb63365589ce4590d35ef91b,,3 Making Lambeth A Place We Can All Call Home
154,"{'points': ((56.6929, 98.23889999999994), (56.6929, 208.23889999999994), (449.69530000000003, 208.23889999999994), (449.69530000000003, 98.23889999999994)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,9044e7e9d00cd65d2e7fd9ab591bc067,Title,3a71efdd8685eeb2f4df18f4e1132b6b,,The Lambeth Golden Thread
155,"{'points': ((56.6929, 267.8512999999999), (56.6929, 287.8512999999999), (421.0129000000001, 287.8512999999999), (421.0129000000001, 267.8512999999999)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,3a71efdd8685eeb2f4df18f4e1132b6b,NarrativeText,f3ac75b434a216960c486a296b1a2324,The Lambeth Golden Thread,Lambeth – a borough of equity and justice.
156,"{'points': ((56.6929, 299.92729999999995), (56.6929, 339.92729999999995), (490.8484, 339.92729999999995), (490.8484, 299.92729999999995)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,3a71efdd8685eeb2f4df18f4e1132b6b,NarrativeText,e5820ca1bf64fc018c7f5a3e530ff169,The Lambeth Golden Thread,"By 2030, Lambeth will be a fair and equitable borough, which seeks and delivers justice through all that we do."
157,"{'points': ((56.6929, 354.38849999999996), (56.6929, 496.38849999999996), (286.8328999999999, 496.38849999999996), (286.8328999999999, 354.38849999999996)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,3a71efdd8685eeb2f4df18f4e1132b6b,NarrativeText,d1104f6b532647108c73e3a9206a0266,The Lambeth Golden Thread,"Lambeth is one of the most diverse boroughs in the country. Our history has been uniquely shaped by radicals, activists and changemakers – creating a welcoming borough with social justice at its core. We are the home of the Windrush Generation and have the largest LGBTQ+ community in London. We have a large Caribbean and African community and growing Spanish, Portuguese and South American communities across Lambeth, and deeply rooted faith communities across the borough. We also have a thriving community sector, advocating for the rights of women, disabled residents, older people and many more."
158,"{'points': ((56.6929, 510.38849999999996), (56.6929, 592.3885), (285.71289999999976, 592.3885), (285.71289999999976, 510.38849999999996)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,3a71efdd8685eeb2f4df18f4e1132b6b,NarrativeText,e8968ac652b461dde1447855dfd034db,The Lambeth Golden Thread,"We are the home of pioneers. Our communities and our diversity are our greatest strength, with vast amounts of talent and potential to harness. There is an energy in Lambeth that is unmatched elsewhere – and we want to use this to catalyse greater change and make Lambeth a place where everyone can live safe, healthy, and thriving lives."
159,"{'points': ((306.1417, 354.38849999999996), (306.1417, 376.38849999999996), (534.6316999999998, 376.38849999999996), (534.6316999999998, 354.38849999999996)), 'system': 'PixelSpace', 'layout_width': 1190.55, 'layout_height': 841.89}",Lambeth_2030-Our_Future_Our_Lambeth.pdf,['eng'],2024-04-19T21:04:53,11,3a71efdd8685eeb2f4df18f4e1132b6b,NarrativeText,f42719339773382056d84179bf1947ec,The Lambeth Golden Thread,"everyone is able to have a good quality of life, but also to fight for the justice they deserve."
