page,line,word_text,word_x0,word_y0,word_x1,word_y1,line_text,line_x0,line_y0,line_x1,line_y1
2,37,other,0.379608,0.685758,0.421569,0.696061,,,,,
2,37,nuts-and-bolts,0.426667,0.685455,0.544706,0.696061,,,,,
2,37,text,0.549412,0.685758,0.579608,0.696364,,,,,
2,37,related,0.585882,0.685758,0.638824,0.696364,,,,,
2,37,to,0.64549,0.686364,0.661176,0.696364,,,,,
2,37,implementation,0.666667,0.685758,0.789412,0.698788,,,,,
2,37,or,0.794902,0.688182,0.811765,0.696061,,,,,
2,38,administration,0.176471,0.701515,0.28902,0.712727,,,,,
2,38,of,0.295294,0.701515,0.311373,0.712424,,,,,
2,38,the,0.315294,0.701515,0.340784,0.712121,,,,,
2,38,partnership,0.345882,0.701515,0.436471,0.715152,,,,,
2,38,can,0.442353,0.704242,0.470588,0.712727,,,,,
2,38,be,0.476863,0.701818,0.496863,0.712121,,,,,
2,38,expressed,0.502353,0.701818,0.583922,0.715152,,,,,
2,38,more,0.59098,0.704545,0.63098,0.712424,,,,,
2,38,fully,0.636471,0.701212,0.668627,0.714848,,,,,
2,38,in,0.67451,0.701515,0.686667,0.712121,,,,,
2,38,a,0.692941,0.704545,0.701961,0.712727,,,,,
2,38,separate,0.707843,0.701818,0.776863,0.715152,,,,,
2,39,memorandum,0.177255,0.717879,0.287843,0.728182,,,,,
2,39,between,0.294118,0.717576,0.361569,0.728485,,,,,
2,39,the,0.367059,0.717879,0.392549,0.728182,,,,,
2,39,respective,0.397647,0.717879,0.48,0.731212,,,,,
2,39,sister,0.485882,0.717879,0.528627,0.728182,,,,,
2,39,city,0.534118,0.717879,0.562353,0.731212,,,,,
2,39,committees.,0.567059,0.717879,0.664314,0.728182,,,,,
2,39,Your,0.67098,0.717576,0.709804,0.728182,,,,,
2,39,partnership,0.714902,0.717576,0.804314,0.731212,,,,,
2,40,agreement,0.176471,0.734545,0.261569,0.747576,,,,,
2,40,is,0.267843,0.733939,0.28,0.744545,,,,,
2,40,a,0.28549,0.73697,0.294902,0.745152,,,,,
2,40,historical,0.300392,0.733939,0.371373,0.744545,,,,,
2,40,document,0.376863,0.733939,0.458039,0.744545,,,,,
2,40,and,0.463137,0.733939,0.492157,0.744545,,,,,
2,40,should,0.498431,0.733939,0.550588,0.744545,,,,,
2,40,not,0.558039,0.734242,0.582745,0.744545,,,,,
2,40,be,0.588627,0.733939,0.608627,0.744545,,,,,
2,40,dated,0.613725,0.733939,0.658431,0.744545,,,,,
2,40,or,0.665098,0.736667,0.681569,0.744848,,,,,
2,40,limited,0.686275,0.733939,0.737647,0.744545,,,,,
2,40,by,0.744706,0.733636,0.763922,0.747576,,,,,
2,40,being,0.770196,0.733939,0.812549,0.747576,,,,,
2,40,aligned,0.819216,0.733939,0.875686,0.747576,,,,,
2,41,with,0.176078,0.750606,0.208627,0.760909,,,,,
2,41,very,0.21451,0.752727,0.248235,0.763939,,,,,
2,41,specific,0.253333,0.750606,0.314118,0.763939,,,,,
2,41,tasks.,0.319608,0.750909,0.366275,0.761212,,,,,
2,42,Work,0.176078,0.779697,0.218039,0.790606,,,,,
2,42,with,0.223529,0.78,0.256471,0.790303,,,,,
2,42,your,0.261569,0.782424,0.297647,0.79303,,,,,
2,42,counterparts.,0.302745,0.780303,0.407843,0.793333,,,,,
2,42,Remember,0.414902,0.779697,0.503137,0.790606,,,,,
2,42,that,0.507843,0.78,0.538431,0.790606,,,,,
2,42,this,0.543529,0.78,0.571765,0.790303,,,,,
2,42,is,0.578039,0.78,0.589804,0.790303,,,,,
2,42,signed,0.595686,0.78,0.647059,0.793333,,,,,
2,42,by,0.654118,0.779697,0.673725,0.793333,,,,,
2,42,both,0.678824,0.779697,0.71451,0.790303,,,,,
2,42,cities.,0.720392,0.779697,0.76549,0.790606,,,,,
2,42,You,0.771765,0.779697,0.803137,0.790606,,,,,
2,42,should,0.80902,0.779697,0.861569,0.790303,,,,,
2,43,share,0.176471,0.796061,0.220392,0.806364,,,,,
2,43,drafts,0.225882,0.795758,0.271373,0.806667,,,,,
2,43,of,0.276863,0.795758,0.292941,0.806364,,,,,
2,43,your,0.297255,0.798485,0.332941,0.809091,,,,,
2,43,agreement,0.337647,0.796364,0.423137,0.809394,,,,,
2,43,with,0.428235,0.796061,0.460784,0.806364,,,,,
2,43,your,0.466667,0.798485,0.502745,0.809394,,,,,
2,43,international,0.507451,0.795758,0.604314,0.806667,,,,,
2,43,partners,0.61098,0.796667,0.676471,0.809394,,,,,
2,43,and,0.682745,0.795758,0.71098,0.806364,,,,,
2,43,solicit,0.718039,0.795758,0.763137,0.806364,,,,,
2,43,feedback,0.76902,0.795758,0.843137,0.806667,,,,,
2,43,on,0.84902,0.798485,0.868235,0.806667,,,,,
2,44,what,0.176471,0.812424,0.215294,0.82303,,,,,
2,44,they'd,0.22,0.812424,0.269804,0.825758,,,,,
2,44,like,0.276078,0.811818,0.301961,0.822727,,,,,
2,44,to,0.307059,0.812727,0.323137,0.822727,,,,,
2,44,see,0.328627,0.814848,0.356471,0.82303,,,,,
2,44,in,0.362353,0.812424,0.374902,0.822727,,,,,
2,44,the,0.380392,0.812424,0.405882,0.82303,,,,,
2,44,agreement.,0.41098,0.81303,0.500392,0.826061,,,,,
2,44,Be,0.508235,0.812121,0.528627,0.822727,,,,,
2,44,flexible,0.533725,0.811818,0.590196,0.82303,,,,,
2,44,to,0.594902,0.81303,0.611373,0.82303,,,,,
2,44,cultural,0.616863,0.812424,0.675294,0.82303,,,,,
2,44,or,0.681176,0.814848,0.697255,0.82303,,,,,
2,44,municipal,0.702353,0.812121,0.777255,0.825758,,,,,
2,44,priorities.,0.783529,0.812121,0.855686,0.825758,,,,,
2,45,Ask,0.176078,0.841818,0.205882,0.852121,,,,,
2,45,your,0.211373,0.844242,0.247059,0.854848,,,,,
2,45,counterparts,0.252157,0.842121,0.352941,0.855152,,,,,
2,45,to,0.358431,0.842121,0.373725,0.852424,,,,,
2,45,translate,0.379216,0.841818,0.448627,0.852424,,,,,
2,45,the,0.453725,0.841515,0.479216,0.852727,,,,,
2,45,agreement,0.484706,0.842424,0.569412,0.855152,,,,,
2,45,if,0.575294,0.841515,0.584706,0.852121,,,,,
2,45,it,0.589804,0.841515,0.598431,0.852121,,,,,
2,45,is,0.604314,0.841515,0.616078,0.852121,,,,,
2,45,drafted,0.621961,0.841515,0.678039,0.852424,,,,,
2,45,in,0.685098,0.841515,0.697647,0.852121,,,,,
2,45,English.,0.704314,0.841515,0.765882,0.854848,,,,,
2,45,It,0.772549,0.841515,0.781176,0.852121,,,,,
2,45,is,0.787451,0.841818,0.799216,0.852121,,,,,
2,46,important,0.176863,0.858182,0.252941,0.871515,,,,,
2,46,for,0.258039,0.857576,0.280784,0.868788,,,,,
2,46,the,0.284706,0.858182,0.310588,0.868485,,,,,
2,46,citizens,0.315686,0.858182,0.375294,0.868788,,,,,
2,46,of,0.381176,0.857879,0.397255,0.868485,,,,,
2,46,your,0.401569,0.860606,0.437255,0.871515,,,,,
2,46,partner,0.442353,0.858485,0.500392,0.871515,,,,,
2,46,community,0.505098,0.858182,0.593333,0.871818,,,,,
2,46,to,0.598431,0.858485,0.614118,0.868485,,,,,
2,46,be,0.620392,0.858182,0.64,0.868788,,,,,
2,46,able,0.64549,0.857879,0.679216,0.868788,,,,,
2,46,to,0.683922,0.858485,0.7,0.868485,,,,,
2,46,read,0.705882,0.858485,0.739608,0.868788,,,,,
2,46,and,0.745882,0.858182,0.77451,0.868788,,,,,
2,46,understand,0.781569,0.858182,0.87098,0.868788,,,,,
2,47,the,0.176078,0.873939,0.201569,0.884545,,,,,
2,47,commitment,0.207059,0.873939,0.307059,0.884545,,,,,
2,47,their,0.312157,0.873939,0.347843,0.884545,,,,,
2,47,city,0.352941,0.873939,0.381176,0.887576,,,,,
2,47,has,0.386667,0.873939,0.414118,0.884545,,,,,
2,47,made.,0.420392,0.874242,0.468627,0.884545,,,,,
2,47,Have,0.475686,0.873939,0.515686,0.884545,,,,,
2,47,someone,0.521569,0.876667,0.595294,0.885152,,,,,
2,47,in,0.600784,0.873939,0.613725,0.884545,,,,,
2,47,your,0.619216,0.876667,0.654902,0.887576,,,,,
2,47,own,0.66,0.876667,0.692941,0.884848,,,,,
2,47,community,0.698824,0.874545,0.787451,0.887576,,,,,
2,47,who,0.792157,0.873939,0.826275,0.884545,,,,,
3,2,SisterCities,0.169804,0.033333,0.40902,0.061515,,,,,
3,3,Partnership,0.516078,0.027879,0.733333,0.060303,,,,,
3,3,Agreement,0.747843,0.028182,0.957647,0.060303,,,,,
3,4,INTERNATIONAL,0.170196,0.06697,0.407843,0.075758,,,,,
3,5,Connect,0.169804,0.087273,0.236078,0.097576,,,,,
3,5,globally.,0.240784,0.087273,0.301569,0.100303,,,,,
3,5,Thrive,0.307059,0.08697,0.354118,0.097576,,,,,
3,5,locally.,0.358824,0.087273,0.40902,0.100303,,,,,
3,6,Toolkit,0.83098,0.07303,0.958039,0.098182,,,,,
3,7,speaks,0.176471,0.132727,0.232941,0.146061,,,,,
3,7,that,0.238431,0.132727,0.26902,0.143333,,,,,
3,7,language,0.275294,0.132727,0.347451,0.146061,,,,,
3,7,check,0.353333,0.132727,0.400784,0.143333,,,,,
3,7,the,0.405882,0.132727,0.431765,0.143333,,,,,
3,7,foreign-language,0.436471,0.132424,0.572549,0.146061,,,,,
3,7,version,0.577647,0.132727,0.634902,0.143333,,,,,
3,7,to,0.640392,0.13303,0.656471,0.143333,,,,,
3,7,make,0.662353,0.132727,0.705098,0.143333,,,,,
3,7,sure,0.710588,0.135152,0.745098,0.143333,,,,,
3,7,it,0.75098,0.132727,0.759608,0.143333,,,,,
3,7,mirrors,0.76549,0.132727,0.820784,0.143333,,,,,
3,7,what,0.826275,0.132727,0.865098,0.143333,,,,,
3,8,you,0.176471,0.151515,0.204706,0.162424,,,,,
3,8,have,0.211373,0.148788,0.24902,0.159697,,,,,
3,8,in,0.25451,0.149091,0.267059,0.159697,,,,,
3,8,your,0.272941,0.151515,0.308235,0.162424,,,,,
3,8,own,0.313333,0.151515,0.346275,0.159697,,,,,
3,8,agreement.,0.352549,0.149394,0.441176,0.162424,,,,,
3,9,Keep,0.176863,0.178485,0.216863,0.191818,,,,,
3,9,it,0.223922,0.178788,0.232549,0.189394,,,,,
3,9,to,0.237647,0.179091,0.252941,0.189394,,,,,
3,9,one,0.258824,0.181212,0.288627,0.189394,,,,,
3,9,page.,0.294118,0.181212,0.337647,0.192121,,,,,
3,9,Ceremonial,0.344314,0.178485,0.43451,0.189394,,,,,
3,9,documents,0.440392,0.178788,0.530196,0.189394,,,,,
3,9,such,0.536078,0.178788,0.573725,0.189394,,,,,
3,9,as,0.579608,0.181212,0.597647,0.189394,,,,,
3,9,these,0.603137,0.178788,0.646667,0.189394,,,,,
3,9,partnership,0.652549,0.178788,0.741569,0.192121,,,,,
3,9,agreements,0.748235,0.179091,0.842353,0.192121,,,,,
3,10,work,0.176078,0.194848,0.214902,0.205455,,,,,
3,10,best,0.221176,0.194848,0.254902,0.205758,,,,,
3,10,if,0.260784,0.194545,0.270196,0.205455,,,,,
3,10,they,0.27451,0.194545,0.308627,0.208182,,,,,
3,10,can,0.314118,0.197273,0.342353,0.205455,,,,,
3,10,be,0.348627,0.194848,0.368627,0.205455,,,,,
3,10,posted,0.374118,0.194848,0.428235,0.207879,,,,,
3,10,in,0.435294,0.194848,0.447843,0.205455,,,,,
3,10,their,0.453333,0.194545,0.488627,0.205455,,,,,
3,10,entirety.,0.49451,0.194848,0.556863,0.208485,,,,,
3,11,Most,0.177255,0.224242,0.216471,0.235152,,,,,
3,11,sister,0.222353,0.224545,0.265098,0.235152,,,,,
3,11,city,0.270588,0.224545,0.298431,0.237879,,,,,
3,11,agreements,0.303529,0.224848,0.397647,0.237879,,,,,
3,11,include,0.403529,0.224242,0.461176,0.235152,,,,,
3,11,some,0.466275,0.226667,0.510588,0.235152,,,,,
3,11,acknowledgement,0.516078,0.224242,0.661961,0.237879,,,,,
3,11,of,0.668235,0.224242,0.684314,0.235152,,,,,
3,11,the,0.688235,0.224242,0.713725,0.235152,,,,,
3,11,founding,0.718431,0.224242,0.788235,0.237879,,,,,
3,11,principles,0.794902,0.224545,0.872157,0.237879,,,,,
3,12,of,0.176471,0.240303,0.192549,0.251212,,,,,
3,12,the,0.196863,0.240606,0.222353,0.251212,,,,,
3,12,sister,0.227451,0.240606,0.270196,0.251515,,,,,
3,12,city,0.275686,0.240606,0.303922,0.253939,,,,,
3,12,movement-,0.309804,0.241212,0.414118,0.251212,,,,,
3,12,to,0.411765,0.240909,0.427059,0.251515,,,,,
3,12,promote,0.432941,0.240909,0.500784,0.253939,,,,,
3,12,peace,0.506275,0.24303,0.554902,0.253939,,,,,
3,12,through,0.559608,0.240606,0.621569,0.253939,,,,,
3,12,mutual,0.627843,0.240606,0.681176,0.251515,,,,,
3,12,"respect,",0.687059,0.240909,0.750196,0.253939,,,,,
3,12,"understanding,",0.757255,0.240606,0.875294,0.253939,,,,,
3,13,and,0.176471,0.25697,0.205098,0.267576,,,,,
3,13,cooperation.,0.211765,0.25697,0.31098,0.270303,,,,,
3,14,Consider,0.176863,0.286061,0.249412,0.29697,,,,,
3,14,using,0.25451,0.286364,0.296471,0.299697,,,,,
3,14,official,0.302353,0.286061,0.353333,0.29697,,,,,
3,14,letterhead,0.359608,0.286364,0.438039,0.29697,,,,,
3,14,and/or,0.444706,0.286061,0.497647,0.29697,,,,,
3,14,other,0.502353,0.286364,0.544314,0.29697,,,,,
3,14,embellishments,0.54902,0.286364,0.674118,0.29697,,,,,
3,14,such,0.679608,0.286364,0.717255,0.29697,,,,,
3,14,as,0.723137,0.288788,0.741176,0.29697,,,,,
3,14,city,0.747059,0.286364,0.775294,0.299697,,,,,
3,14,seals,0.78,0.286364,0.820784,0.297273,,,,,
3,14,or,0.826667,0.288788,0.843137,0.29697,,,,,
3,15,logos,0.176863,0.302121,0.219608,0.315758,,,,,
3,15,to,0.225098,0.302727,0.240392,0.31303,,,,,
3,15,reflect,0.246667,0.302121,0.295686,0.31303,,,,,
3,15,your,0.300784,0.304848,0.336863,0.315758,,,,,
3,15,enhance,0.341961,0.302424,0.409804,0.31303,,,,,
3,15,the,0.41451,0.302121,0.44,0.31303,,,,,
3,15,document.,0.445098,0.302424,0.530196,0.31303,,,,,
3,15,Sister,0.536863,0.302121,0.582745,0.31303,,,,,
3,15,city,0.587451,0.302424,0.615686,0.315758,,,,,
3,15,agreements,0.621176,0.302727,0.714902,0.315758,,,,,
3,15,are,0.720784,0.304848,0.745882,0.31303,,,,,
3,15,often,0.750588,0.302424,0.79098,0.31303,,,,,
3,15,posted,0.797255,0.302424,0.852157,0.315758,,,,,
3,15,at,0.857647,0.302727,0.872549,0.313333,,,,,
3,16,city,0.176471,0.318788,0.204706,0.332121,,,,,
3,16,hall,0.210196,0.318485,0.236471,0.329394,,,,,
3,16,or,0.241961,0.321212,0.258824,0.329091,,,,,
3,16,other,0.263922,0.318788,0.30549,0.329394,,,,,
3,16,municipal,0.310588,0.318485,0.386275,0.331818,,,,,
3,16,offices,0.392549,0.318485,0.445098,0.329394,,,,,
3,16,and,0.450588,0.318485,0.478824,0.329394,,,,,
3,16,should,0.485882,0.318788,0.538039,0.329394,,,,,
3,16,reflect,0.545098,0.318485,0.593725,0.329394,,,,,
3,16,their,0.599608,0.318485,0.635294,0.329394,,,,,
3,16,historical,0.641176,0.318485,0.711373,0.329394,,,,,
3,16,importance,0.717647,0.318788,0.807451,0.331818,,,,,
3,17,Look,0.177255,0.347879,0.215686,0.358788,,,,,
3,17,at,0.221569,0.348485,0.236078,0.358788,,,,,
3,17,other,0.241569,0.347879,0.283529,0.358788,,,,,
3,17,agreements,0.288235,0.348485,0.381961,0.361515,,,,,
3,17,your,0.387843,0.350606,0.423529,0.361515,,,,,
3,17,city,0.428627,0.348182,0.456863,0.361515,,,,,
3,17,has,0.462353,0.347879,0.490196,0.358788,,,,,
3,17,signed.,0.495294,0.347879,0.552157,0.361515,,,,,
3,17,These,0.558824,0.347879,0.607059,0.358788,,,,,
3,17,agreements,0.612549,0.348788,0.706275,0.361515,,,,,
3,17,may,0.712549,0.350606,0.745882,0.361818,,,,,
3,17,give,0.75098,0.347879,0.783922,0.361515,,,,,
3,17,you,0.78902,0.350606,0.817255,0.361515,,,,,
3,17,an,0.823529,0.350606,0.841961,0.358788,,,,,
3,17,idea,0.848235,0.347879,0.882353,0.358788,,,,,
3,18,of,0.176471,0.364242,0.192549,0.375152,,,,,
3,18,what,0.196863,0.364242,0.235686,0.375152,,,,,
3,18,is,0.241176,0.364545,0.253333,0.375152,,,,,
3,18,acceptable,0.258824,0.364242,0.347059,0.377576,,,,,
3,18,or,0.352549,0.36697,0.369412,0.375152,,,,,
3,18,"possible,",0.374118,0.364242,0.444706,0.377576,,,,,
3,18,and,0.451373,0.364242,0.479608,0.375152,,,,,
3,18,they,0.486275,0.364242,0.520392,0.377879,,,,,
3,18,may,0.526275,0.36697,0.559216,0.377879,,,,,
3,18,be,0.565098,0.364242,0.584706,0.375152,,,,,
3,18,in,0.590588,0.364545,0.603137,0.374848,,,,,
3,18,an,0.60902,0.36697,0.627843,0.375152,,,,,
3,18,easily,0.634118,0.364242,0.678431,0.377879,,,,,
3,18,replicable,0.683922,0.364242,0.761176,0.377879,,,,,
3,18,format.,0.765882,0.364242,0.822353,0.375152,,,,,
3,18,If,0.829804,0.364242,0.839608,0.375152,,,,,
3,18,you,0.843922,0.36697,0.872157,0.377879,,,,,
3,19,cannot,0.176863,0.380909,0.23098,0.391212,,,,,
3,19,access,0.236863,0.38303,0.292549,0.391515,,,,,
3,19,older,0.298431,0.380303,0.339216,0.391212,,,,,
3,19,agreements,0.344314,0.380909,0.437255,0.393939,,,,,
3,19,please,0.443922,0.380303,0.496078,0.393939,,,,,
3,19,contact,0.501176,0.380909,0.561569,0.391212,,,,,
3,19,Sister,0.567059,0.380303,0.612941,0.391212,,,,,
3,19,Cities,0.618039,0.380303,0.662353,0.391212,,,,,
3,19,"International,",0.66902,0.380606,0.770588,0.393333,,,,,
3,19,we,0.776863,0.38303,0.800392,0.391212,,,,,
3,19,may,0.805882,0.38303,0.84,0.393939,,,,,
3,20,have,0.176863,0.396667,0.21451,0.407576,,,,,
3,20,them,0.219216,0.39697,0.259216,0.407576,,,,,
3,20,on,0.26549,0.399394,0.285098,0.407576,,,,,
3,20,"file,",0.290196,0.396667,0.317255,0.409394,,,,,
3,20,although,0.323922,0.39697,0.392157,0.410303,,,,,
3,20,we,0.398039,0.399394,0.421569,0.407576,,,,,
3,20,do,0.426667,0.39697,0.446667,0.407879,,,,,
3,20,not,0.453333,0.397273,0.478039,0.407576,,,,,
3,20,have,0.484706,0.39697,0.521569,0.407879,,,,,
3,20,copies,0.526667,0.39697,0.579608,0.41,,,,,
3,20,of,0.585098,0.396667,0.601569,0.407576,,,,,
3,20,all,0.605882,0.39697,0.622745,0.407576,,,,,
3,20,partnership,0.628627,0.396667,0.718431,0.41,,,,,
3,20,agreements.,0.724706,0.397576,0.822745,0.410606,,,,,
3,21,Documents,0.177255,0.426364,0.268235,0.437273,,,,,
3,21,must,0.274118,0.42697,0.313333,0.437273,,,,,
3,21,be,0.319216,0.426667,0.338824,0.437273,,,,,
3,21,signed,0.344314,0.426364,0.395686,0.439697,,,,,
3,21,by,0.402745,0.426364,0.421961,0.439697,,,,,
3,21,the,0.426667,0.426667,0.452157,0.437273,,,,,
3,21,top,0.456863,0.42697,0.482745,0.44,,,,,
3,21,elected,0.489412,0.426667,0.546275,0.437273,,,,,
3,21,official,0.552941,0.426364,0.604314,0.437273,,,,,
3,21,of,0.609804,0.426364,0.626275,0.437273,,,,,
3,21,both,0.63098,0.426364,0.665882,0.437273,,,,,
3,21,communities.,0.672549,0.426667,0.779216,0.437273,,,,,
3,22,Check,0.176863,0.455758,0.227451,0.466667,,,,,
3,22,with,0.232549,0.456061,0.26549,0.466667,,,,,
3,22,your,0.271373,0.458485,0.306667,0.469394,,,,,
3,22,"mayor,",0.311765,0.458485,0.36549,0.469091,,,,,
3,22,city,0.371765,0.456061,0.4,0.469394,,,,,
3,22,"council,",0.405098,0.456061,0.465882,0.468788,,,,,
3,22,town,0.471765,0.456364,0.511373,0.466667,,,,,
3,22,"clerk,",0.517255,0.456061,0.559216,0.468485,,,,,
3,22,et,0.565882,0.456667,0.580392,0.466667,,,,,
3,22,al.,0.586275,0.456061,0.602745,0.466667,,,,,
3,22,to,0.609412,0.456364,0.62549,0.466667,,,,,
3,22,make,0.631373,0.456061,0.67451,0.466667,,,,,
3,22,sure,0.68,0.458182,0.714118,0.466667,,,,,
3,22,that,0.718824,0.456061,0.749804,0.466667,,,,,
3,22,the,0.755294,0.455758,0.780392,0.466667,,,,,
3,22,agreement,0.785882,0.456364,0.871373,0.469394,,,,,
3,23,is,0.176863,0.472121,0.18902,0.482727,,,,,
3,23,OK,0.194902,0.471818,0.219608,0.482727,,,,,
3,23,with,0.224314,0.471818,0.257255,0.482727,,,,,
3,23,them.,0.263137,0.471818,0.307451,0.482727,,,,,
3,23,The,0.313725,0.471818,0.343529,0.482727,,,,,
3,23,mayor,0.349412,0.474545,0.399216,0.485455,,,,,
3,23,is,0.404314,0.472121,0.416078,0.482727,,,,,
3,23,the,0.421569,0.472121,0.447059,0.48303,,,,,
3,23,one,0.452157,0.474545,0.481961,0.482727,,,,,
3,23,putting,0.487451,0.472121,0.542745,0.485455,,,,,
3,23,his,0.54902,0.471818,0.570588,0.482727,,,,,
3,23,or,0.576471,0.474545,0.593333,0.482727,,,,,
3,23,her,0.598824,0.471818,0.623922,0.482727,,,,,
3,23,name,0.62902,0.474545,0.672549,0.482727,,,,,
3,23,on,0.678039,0.474545,0.697647,0.482727,,,,,
3,23,the,0.703137,0.472121,0.728627,0.482727,,,,,
3,23,"paper,",0.734118,0.474242,0.783922,0.485152,,,,,
3,23,and,0.790588,0.472121,0.818824,0.482727,,,,,
3,23,you,0.82549,0.474545,0.85451,0.485455,,,,,
3,24,don't,0.176863,0.488485,0.218039,0.499394,,,,,
3,24,want,0.223137,0.488788,0.261961,0.499091,,,,,
3,24,to,0.267059,0.488788,0.282745,0.499091,,,,,
3,24,spend,0.288235,0.488182,0.337255,0.501515,,,,,
3,24,time,0.342745,0.488485,0.377255,0.499091,,,,,
3,24,developing,0.383137,0.488485,0.470196,0.501818,,,,,
3,24,an,0.476471,0.490909,0.49451,0.499091,,,,,
3,24,agreement,0.501176,0.488788,0.586275,0.502121,,,,,
3,24,which,0.591765,0.488485,0.638039,0.499091,,,,,
3,24,will,0.644314,0.488182,0.669412,0.498788,,,,,
3,24,never,0.675294,0.490909,0.719216,0.499091,,,,,
3,24,be,0.724706,0.488485,0.744314,0.499091,,,,,
3,24,signed.,0.749804,0.488182,0.806275,0.501818,,,,,
3,25,Official,0.176863,0.517576,0.23098,0.528485,,,,,
3,25,documents,0.236863,0.517576,0.326275,0.528485,,,,,
3,25,are,0.332157,0.520303,0.357255,0.528485,,,,,
3,25,usually,0.362745,0.517879,0.417647,0.531212,,,,,
3,25,signed,0.422745,0.517576,0.475294,0.531212,,,,,
3,25,during,0.481569,0.517576,0.531765,0.531212,,,,,
3,25,a,0.537647,0.520303,0.546667,0.528485,,,,,
3,25,formal,0.551765,0.517576,0.601961,0.528485,,,,,
3,25,ceremony,0.607843,0.520303,0.687059,0.531212,,,,,
3,25,recognizing,0.692941,0.517879,0.783922,0.531212,,,,,
3,25,the,0.789804,0.517879,0.815294,0.528788,,,,,
3,26,partnership.,0.177255,0.533939,0.27098,0.547576,,,,,
3,26,Be,0.283137,0.534242,0.304314,0.544848,,,,,
3,26,sure,0.309804,0.536667,0.343922,0.544848,,,,,
3,26,both,0.349412,0.533939,0.384706,0.544848,,,,,
3,26,communities,0.39098,0.533939,0.492549,0.544848,,,,,
3,26,receive,0.498824,0.533939,0.555294,0.544848,,,,,
3,26,a,0.561176,0.536667,0.570588,0.544848,,,,,
3,26,signed,0.575686,0.533939,0.627843,0.547273,,,,,
3,26,set,0.63451,0.534545,0.658431,0.544848,,,,,
3,26,of,0.663922,0.533939,0.68,0.544848,,,,,
3,26,the,0.683922,0.533939,0.709412,0.544848,,,,,
3,26,official,0.71451,0.533939,0.765882,0.544848,,,,,
3,26,documents,0.771765,0.534242,0.861176,0.544848,,,,,
3,27,for,0.176078,0.550606,0.198431,0.561212,,,,,
3,27,their,0.202745,0.550606,0.238824,0.561212,,,,,
3,27,records.,0.243922,0.550606,0.307843,0.561212,,,,,
3,28,Remember,0.177255,0.579697,0.265098,0.590606,,,,,
3,28,to,0.269804,0.580606,0.285098,0.590606,,,,,
3,28,send,0.29098,0.58,0.328627,0.590606,,,,,
3,28,your,0.334902,0.582424,0.370588,0.593333,,,,,
3,28,signed,0.375294,0.58,0.427059,0.59303,,,,,
3,28,agreement,0.434118,0.580606,0.519216,0.593333,,,,,
3,28,to,0.524706,0.580606,0.54,0.590606,,,,,
3,28,Sister,0.546275,0.579697,0.591765,0.590606,,,,,
3,28,Cities,0.596863,0.579697,0.641176,0.590606,,,,,
3,28,International.,0.647843,0.58,0.749412,0.590909,,,,,
3,28,After,0.755686,0.579697,0.794902,0.590606,,,,,
3,28,we,0.799216,0.582424,0.822745,0.590606,,,,,
3,29,receive,0.176863,0.596061,0.233333,0.606667,,,,,
3,29,your,0.238824,0.598485,0.27451,0.609394,,,,,
3,29,agreement,0.279608,0.596364,0.364706,0.609697,,,,,
3,29,we,0.369412,0.598485,0.392941,0.606667,,,,,
3,29,will,0.398039,0.596061,0.423137,0.606667,,,,,
3,29,post,0.429412,0.596667,0.463529,0.609394,,,,,
3,29,the,0.46902,0.595758,0.49451,0.606667,,,,,
3,29,relationship,0.5,0.596061,0.591765,0.609091,,,,,
3,29,in,0.598039,0.596061,0.610588,0.606667,,,,,
3,29,the,0.616471,0.595758,0.641961,0.606667,,,,,
3,29,City,0.647451,0.595758,0.678431,0.609394,,,,,
3,29,Directory,0.684314,0.595758,0.756471,0.609394,,,,,
3,29,and,0.761569,0.596061,0.790196,0.606667,,,,,
3,29,make,0.797255,0.596061,0.840784,0.606667,,,,,
3,29,sure,0.84549,0.598182,0.88,0.606667,,,,,
3,30,it,0.176863,0.612121,0.18549,0.62303,,,,,
3,30,is,0.191373,0.612424,0.203529,0.62303,,,,,
3,30,included,0.20902,0.612121,0.275686,0.62303,,,,,
3,30,in,0.283137,0.612424,0.295686,0.62303,,,,,
3,30,our,0.301569,0.614848,0.328235,0.62303,,,,,
3,30,Annual,0.332549,0.612424,0.387059,0.62303,,,,,
3,30,Membership,0.393725,0.612121,0.492157,0.625758,,,,,
3,30,Directory.,0.498824,0.612121,0.574902,0.625758,,,,,
3,31,Remember,0.118431,0.640606,0.206667,0.651818,,,,,
3,31,that,0.21098,0.640909,0.241961,0.651515,,,,,
3,31,each,0.247451,0.640909,0.28549,0.651818,,,,,
3,31,city's,0.291765,0.640909,0.333333,0.654545,,,,,
3,31,sister,0.338431,0.640909,0.381961,0.651818,,,,,
3,31,city,0.387059,0.640909,0.415294,0.654848,,,,,
3,31,program,0.420392,0.64303,0.487059,0.654545,,,,,
3,31,is,0.493725,0.640909,0.505882,0.651515,,,,,
3,31,independent,0.511765,0.640909,0.611373,0.654545,,,,,
3,31,and,0.616863,0.640606,0.645882,0.651818,,,,,
3,31,can,0.652549,0.643333,0.680392,0.652121,,,,,
3,31,impose,0.687059,0.640909,0.745098,0.654545,,,,,
3,31,requirements,0.75098,0.640909,0.854902,0.654242,,,,,
3,32,like,0.118039,0.65697,0.143922,0.667879,,,,,
3,32,the,0.14902,0.65697,0.17451,0.667879,,,,,
